"Date","Mean_UK_EEZ_SST"
1962-08-27,9.39382961713351
1962-09-26,10.138178898738
1962-10-26,11.547021645766
1962-11-25,13.3031854482797
1962-12-25,13.9049377734845
1963-01-24,13.6366834347065
1963-02-23,12.2645635017982
1963-03-25,10.6007796801054
1963-04-24,9.13697603665865
1963-05-24,8.09463646962092
1963-06-23,7.02027405225314
1963-07-23,7.27394927098201
1963-08-22,8.1358136177063
1963-09-21,9.31372427573571
1963-10-21,11.0665645599365
1963-11-20,13.8564187563383
1963-12-20,13.976434634282
1964-01-19,13.4985420227051
1964-02-18,12.7556954310491
1964-03-19,11.4232553775494
1964-04-18,10.0793880389287
1964-05-18,8.9436014175415
1964-06-17,8.06611752876869
1964-07-17,7.84895094358004
1964-08-16,8.1246177820059
1964-09-15,9.45797549027663
1964-10-15,11.6665550378653
1964-11-14,13.3693728960477
1964-12-14,13.8608532538781
1965-01-13,13.890897325369
1965-02-12,12.7095084117009
1965-03-14,10.9757073035607
1965-04-13,9.57520096118634
1965-05-13,8.70762217595027
1965-06-12,7.71230978598962
1965-07-12,7.89512528639573
1965-08-11,8.48073740739089
1965-09-10,9.59138558461116
1965-10-10,11.3744362757756
1965-11-09,13.8223516024076
1965-12-09,14.1787532512958
1966-01-08,13.7925048241248
1966-02-07,12.7981380756085
1966-03-09,10.8271992463332
1966-04-08,9.85525859686044
1966-05-08,8.37430109610924
1966-06-07,7.39825598643376
1966-07-07,7.515457542126
1966-08-06,8.22976273023165
1966-09-05,10.3640366921058
1966-10-05,12.3879410376916
1966-11-04,13.8641600095309
1966-12-04,14.3287611888005
1967-01-03,13.5387231239906
1967-02-02,11.9874233539288
1967-03-04,10.7771959598248
1967-04-03,9.71217125379122
1967-05-03,9.16167534314669
1967-06-02,8.26271538367638
1967-07-02,7.8232391504141
1967-08-01,8.02884355691763
1967-08-31,9.63054082577045
1967-09-30,12.4073843882634
1967-10-30,13.735827592703
1967-11-29,14.3669689618624
1967-12-29,14.6600168815026
1968-01-28,12.8987097226656
1968-02-27,11.3331987087543
1968-03-28,9.96060230548565
1968-04-27,8.7223188987145
1968-05-27,8.28191335384662
1968-06-26,8.03979436434232
1968-07-26,8.97982124181894
1968-08-25,10.4649136616633
1968-09-24,13.061295245244
1968-10-24,14.3435658821693
1968-11-23,15.1754002644466
1968-12-23,14.0963907681979
1969-01-22,12.5686990884634
1969-02-21,11.2712190774771
1969-03-23,9.65886401396531
1969-04-22,8.46721112177922
1969-05-22,7.98044969118558
1969-06-21,7.6383563555204
1969-07-21,8.21594309440026
1969-08-20,9.47856537011953
1969-09-19,12.5465717462393
1969-10-19,13.9519853591919
1969-11-18,14.5183262164776
1969-12-18,13.3072638438298
1970-01-17,12.195676114009
1970-02-16,10.6892697701087
1970-03-18,9.01587475996751
1970-04-17,8.16726749493526
1970-05-17,8.20680038011991
1970-06-16,8.30365208112276
1970-07-16,8.85391254425049
1970-08-15,10.6388504468478
1970-09-14,12.8326103650607
1970-10-14,14.4512562531691
1970-11-13,15.0186596503625
1970-12-13,15.4129525551429
1971-01-12,13.4765362519484
1971-02-11,11.1681507844191
1971-03-13,9.3719311934251
1971-04-12,8.19444396679218
1971-05-12,7.97653030982384
1971-06-11,8.14690826856173
1971-07-11,8.4929136129526
1971-08-10,9.65501768405621
1971-09-09,12.2538370866042
1971-10-09,14.5912999519935
1971-11-08,14.7657627105713
1971-12-08,13.7845812724187
1972-01-07,12.1276919585008
1972-02-06,10.4642577024607
1972-03-07,9.38891370479877
1972-04-06,8.83571378267728
1972-05-06,8.89065153415386
1972-06-05,8.72222909927368
1972-07-05,8.67809934616089
1972-08-04,9.76767186384935
1972-09-03,11.7017984830416
1972-10-03,13.2413493523231
1972-11-02,14.2982672324547
1972-12-02,13.9691370157095
1973-01-01,12.0677427438589
1973-01-31,10.5239138236413
1973-03-02,8.91656729624822
1973-04-01,8.32312391721285
1973-05-01,7.88457849209125
1973-05-31,7.32138495078454
1973-06-30,8.02089250271137
1973-07-30,9.19174292637752
1973-08-29,11.266747709421
1973-09-28,13.8600764054518
1973-10-28,14.7305300932664
1973-11-27,14.2401335789607
1973-12-27,13.3184000015259
1974-01-26,11.7202932944665
1974-02-25,10.1121415138245
1974-03-27,8.83960673258855
1974-04-26,8.40518973423884
1974-05-26,7.6330520593203
1974-06-25,8.04256918980525
1974-07-25,9.6077111024123
1974-08-24,10.8090189713698
1974-09-23,13.2743184603178
1974-10-23,13.8042531820444
1974-11-22,13.4359282420232
1974-12-22,12.2665739206167
1975-01-21,10.6726784339318
1975-02-20,9.62600918549758
1975-03-22,8.78950653076172
1975-04-21,8.31066643641545
1975-05-21,8.38084853979257
1975-06-20,8.9049861907959
1975-07-20,9.80263567704421
1975-08-19,12.5595319307767
1975-09-18,13.4670715185312
1975-10-18,13.7492129692665
1975-11-17,14.1225498492901
1975-12-17,12.9646527803861
1976-01-16,11.6299848996676
1976-02-15,9.59837950192965
1976-03-16,8.7016874900231
1976-04-15,8.23605231505174
1976-05-15,8.00456295013428
1976-06-14,8.24666701096755
1976-07-14,9.68740038504967
1976-08-13,12.8289258223314
1976-09-12,14.8074198356042
1976-10-12,14.683825140733
1976-11-11,15.1960681475126
1976-12-11,13.0930829268235
1977-01-10,11.2460616185115
1977-02-09,9.96301630460299
1977-03-11,8.68037034548246
1977-04-10,8.10458975571852
1977-05-10,7.99428473252517
1977-06-09,8.31417044859666
1977-07-09,9.56239779545711
1977-08-08,12.4051309292133
1977-09-07,14.3513003422664
1977-10-07,15.2520915104793
1977-11-06,14.825695668734
1977-12-06,13.0557841080886
1978-01-05,11.2709999964787
1978-02-04,9.37187042236328
1978-03-06,7.95637810046856
1978-04-05,6.8934367620028
1978-05-05,6.9755305143503
1978-06-04,7.40576963424683
1978-07-04,8.9679164152879
1978-08-03,11.2396409254808
1978-09-02,13.5133460558378
1978-10-02,14.063434439439
1978-11-01,12.6281957332905
1978-12-01,11.7253286068256
1978-12-31,10.3607992539039
1979-01-30,9.14285744887132
1979-03-01,8.47070890573355
1979-03-31,8.05586299162645
1979-04-30,7.77815052912785
1979-05-30,8.29519497798039
1979-06-29,9.62025563900287
1979-07-29,12.2165269851685
1979-08-28,13.5300528746385
1979-09-27,13.5564895629883
1979-10-27,13.8309306658231
1979-11-26,12.4813319279597
1979-12-26,10.6719521155724
1980-01-25,9.57802981596727
1980-02-24,8.66719218767606
1980-03-25,7.72415776619544
1980-04-24,7.63859528028048
1980-05-24,7.91195259827834
1980-06-23,9.34403544205886
1980-07-23,11.1845262820904
1980-08-22,13.3057391386766
1980-09-21,13.7125502219567
1980-10-21,13.1581309832059
1980-11-20,12.3212618020865
1980-12-20,10.8604915618896
1981-01-19,9.46209242894099
1981-02-18,8.62127307745127
1981-03-20,7.62765425168551
1981-04-19,7.53399852605966
1981-05-19,7.80722526403574
1981-06-18,8.97860739047711
1981-07-18,11.2644633219792
1981-08-17,13.728508905264
1981-09-16,13.7715305034931
1981-10-16,13.848735501216
1981-11-15,12.1480412556575
1981-12-15,10.4020465704111
1982-01-14,9.18728306110089
1982-02-13,8.49697082959689
1982-03-15,8.30284080505371
1982-04-14,8.23253283867469
1982-05-14,8.85082477422861
1982-06-13,10.5252807103671
1982-07-13,12.3404018548819
1982-08-12,13.4104320819561
1982-09-11,13.9899979371291
1982-10-11,13.5165576788095
1982-11-10,12.1740600292499
1982-12-10,10.9834878187913
1983-01-09,9.60794152479905
1983-02-08,8.35850104552049
1983-03-10,7.98614074266874
1983-04-09,8.16088801897489
1983-05-09,8.49385176438552
1983-06-08,10.4724711638231
1983-07-08,12.2218908896813
1983-08-07,13.6307790462787
1983-09-06,13.8483052180364
1983-10-06,13.9701300254235
1983-11-05,13.113735125615
1983-12-05,11.1252140338604
1984-01-04,10.0421269636888
1984-02-03,9.11680244299082
1984-03-04,8.36481312971849
1984-04-03,7.9658153460576
1984-05-03,8.74421169574444
1984-06-02,9.98277685458844
1984-07-02,11.7578548137958
1984-08-01,12.8590832783626
1984-08-31,13.7595137082613
1984-09-30,12.9497047717755
1984-10-30,11.5125372373141
1984-11-29,10.0618737734281
1984-12-29,8.70598113720234
1985-01-28,8.39758233290452
1985-02-27,8.20129478161152
1985-03-29,8.09002987054678
1985-04-28,8.47617359894973
1985-05-28,9.755993945782
1985-06-27,13.0563706618089
1985-07-27,15.3286549054659
1985-08-26,15.0950112709632
1985-09-25,14.4936614843515
1985-10-25,13.0559069706843
1985-11-24,11.0066736954909
1985-12-24,9.12242794036865
1986-01-23,8.25836098744319
1986-02-22,7.99587709720318
1986-03-24,8.12385029425988
1986-04-23,8.3032988181481
1986-05-23,9.30175299277672
1986-06-22,11.9226996495174
1986-07-22,13.0782332493709
1986-08-21,13.7377618056077
1986-09-20,13.3732535288884
1986-10-20,11.4710810734675
1986-11-19,10.1605192037729
1986-12-19,9.0077590575585
1987-01-18,8.03298797607422
1987-02-17,7.91203263356135
1987-03-19,7.78692602010874
1987-04-18,8.7530534524184
1987-05-18,9.83775113912729
1987-06-17,11.3108736038208
1987-07-17,13.3514072564932
1987-08-16,15.3696927437415
1987-09-15,14.4429543568538
1987-10-15,13.0304832898653
1987-11-14,11.4110303145189
1987-12-14,10.1454614052406
1988-01-13,9.15291046729455
1988-02-12,8.42486659563505
1988-03-13,8.08855679585383
1988-04-12,7.93119362317599
1988-05-12,10.3690311725323
1988-06-11,11.9767604094285
1988-07-11,14.1155508041382
1988-08-10,14.4904407501221
1988-09-09,13.8272904616136
1988-10-09,12.4524346718421
1988-11-08,11.0614651459914
1988-12-08,9.67764660028311
1989-01-07,9.03102779388428
1989-02-06,8.72377369954036
1989-03-08,8.57053931309627
1989-04-07,9.16190850184514
1989-05-07,10.8754291974581
1989-06-06,13.3276876449585
1989-07-06,15.100667645381
1989-08-05,15.013887992272
1989-09-04,14.3601779350868
1989-10-04,13.2472558681781
1989-11-03,11.6054752643292
1989-12-03,9.67648407862737
1990-01-02,8.24349944774921
1990-02-01,7.13348220311678
1990-03-03,6.49373132265531
1990-04-02,6.41537247666946
1990-05-02,8.19085959654588
1990-06-01,11.3731519845816
1990-07-01,14.9652139223539
1990-07-31,15.1743377685547
1990-08-30,14.3586936217088
1990-09-29,12.5445025223952
1990-10-29,11.3371552980863
1990-11-28,9.93802599540123
1990-12-28,8.69344927714421
1991-01-27,8.15608141238873
1991-02-26,7.66330035649813
1991-03-28,8.02757850793692
1991-04-27,9.17233048952543
1991-05-27,11.9033354539138
1991-06-26,13.5718319085928
1991-07-26,14.3294822399433
1991-08-25,13.8914296957163
1991-09-24,12.5938702216515
1991-10-24,11.3950791432307
1991-11-23,10.4593994727501
1991-12-23,9.29506064928495
1992-01-22,8.57033231441791
1992-02-21,8.48571024674636
1992-03-22,9.01426894114568
1992-04-21,10.6476770401001
1992-05-21,12.7135986621563
1992-06-20,13.8234151986929
1992-07-20,14.9709241280189
1992-08-19,13.989328120305
1992-09-18,12.5008437230037
1992-10-18,10.7580916478084
1992-11-17,9.56211733451256
1992-12-17,8.69447596623347
1993-01-16,8.285881959475
1993-02-15,8.56313105363112
1993-03-17,9.03401856789222
1993-04-16,9.85302357306847
1993-05-16,12.0301779086773
1993-06-15,14.4523183529194
1993-07-15,14.5004815321702
1993-08-14,14.0874951876127
1993-09-13,12.6518559089074
1993-10-13,11.2388129307674
1993-11-12,9.21435686258169
1993-12-12,7.92805560552157
1994-01-11,7.3990064400893
1994-02-10,7.62596062880296
1994-03-12,8.36427523539617
1994-04-11,10.2036669511061
1994-05-11,12.1636039587168
1994-06-10,14.3935950499315
1994-07-10,15.8514596205491
1994-08-09,15.3789932104257
1994-09-08,13.9298261642456
1994-10-08,12.2889638020442
1994-11-07,11.2298345125639
1994-12-07,10.3276205356304
1995-01-06,9.19325808745164
1995-02-05,8.72048080884493
1995-03-07,9.06643566718468
1995-04-06,10.0136358407828
1995-05-06,11.6585980635423
1995-06-05,14.2074516736544
1995-07-05,14.8121892929077
1995-08-04,13.9726991946881
1995-09-03,12.7352000309871
1995-10-03,11.0080352489765
1995-11-02,9.82353337361262
1995-12-02,9.1948028417734
1996-01-01,8.78292319224431
1996-01-31,8.49465312224168
1996-03-01,9.01471898739154
1996-03-31,11.2433172225952
1996-04-30,13.5160488275381
1996-05-30,14.7298620810876
1996-06-29,14.9318416008582
1996-07-29,14.3495560425978
1996-08-28,13.1025110684908
1996-09-27,11.5705559070294
1996-10-27,9.67342156630296
1996-11-26,8.54008480952336
1996-12-26,8.08263499186589
1997-01-25,7.5494841502263
1997-02-24,8.24066998408391
1997-03-26,9.59140016115629
1997-04-25,12.7176212164072
1997-05-25,15.0908567868746
1997-06-24,15.0109126017644
1997-07-24,13.8341975725614
1997-08-23,12.493297958374
1997-09-22,11.1071901027973
1997-10-22,10.0582192641038
1997-11-21,9.10698969914363
1997-12-21,8.24863093449519
1998-01-20,8.12067419198843
1998-02-19,8.90581351060134
1998-03-21,10.126441354018
1998-04-20,11.6185067250178
1998-05-20,13.4215448232797
1998-06-19,14.594794860253
1998-07-19,13.577039029048
1998-08-18,12.0284596956693
1998-09-17,10.559045953017
1998-10-17,9.75346992199237
1998-11-16,8.87093723003681
1998-12-16,8.52171894220205
1999-01-15,8.88837655874399
1999-02-14,9.32170143861037
1999-03-16,10.7620521398691
1999-04-15,12.1180188985971
1999-05-15,14.7922548734225
1999-06-14,15.7982769599328
1999-07-14,15.1261398755587
1999-08-13,13.1724905160757
1999-09-12,11.1728078108567
1999-10-12,10.2003107657799
1999-11-11,9.33570971122155
1999-12-11,8.37714114555946
2000-01-10,7.94122692988469
2000-02-09,8.12253623375526
2000-03-10,9.8770054597121
2000-04-09,12.6252591646635
2000-05-09,14.5322413664598
2000-06-08,14.7132919018085
2000-07-08,14.077017549368
2000-08-07,13.266365139301
2000-09-06,11.2820529204149
2000-10-06,10.2079856285682
2000-11-05,8.86583937865037
2000-12-05,8.15924138289231
2001-01-04,8.14928582264827
2001-02-03,8.81801078502948
2001-03-05,10.0289153465858
2001-04-04,13.0378666510949
2001-05-04,14.4368436960074
2001-06-03,15.7201345883883
2001-07-03,14.5344210698054
2001-08-02,13.1801588205191
2001-09-01,11.0219654670128
2001-10-01,9.67396389887883
2001-10-31,8.19452477968656
2001-11-30,7.51313340480511
2001-12-30,7.53664632210365
2002-01-29,8.43998972085806
2002-02-28,9.90052624482375
2002-03-30,12.1777963638306
2002-04-29,14.5378686318031
2002-05-29,16.0626223490788
2002-06-28,14.9016130594107
2002-07-28,13.3867171654334
2002-08-27,11.7755331626305
2002-09-26,10.3316531107976
2002-10-26,9.03524235211886
2002-11-25,7.97292664601253
2002-12-25,7.99250572644747
2003-01-24,8.73705043059129
2003-02-23,10.1803540743314
2003-03-25,12.6987347822923
2003-04-24,14.6733458445622
2003-05-24,16.1228048177866
2003-06-23,14.4250686645508
2003-07-23,12.4616226636446
2003-08-22,10.9877083851741
2003-09-21,9.95098379575289
2003-10-21,8.87794807874239
2003-11-20,8.22608879529513
2003-12-20,8.22043046217698
2004-01-19,8.65871636317326
2004-02-18,11.0126937279334
2004-03-19,12.2568269876333
2004-04-18,14.5383837626531
2004-05-18,15.9748309648954
2004-06-17,16.2582196162297
2004-07-17,14.0043693395761
2004-08-16,11.8196501658513
2004-09-15,10.6469298436091
2004-10-15,9.69030255537767
2004-11-14,9.25693083543044
2004-12-14,8.56790158932026
2005-01-13,9.1422110410837
2005-02-12,10.1881054364718
2005-03-14,12.434221810561
2005-04-13,14.4391380603497
2005-05-13,15.7108594894409
2005-06-12,14.9624378791222
2005-07-12,13.4682377448449
2005-08-11,11.7908293944139
2005-09-10,10.7807697002704
2005-10-10,9.86479959487915
2005-11-09,9.37845910879282
2005-12-09,8.97974393551166
2006-01-08,9.40770477881798
2006-02-07,10.6005406159621
2006-03-09,12.6082958808312
2006-04-08,14.6942427268395
2006-05-08,15.2625757070688
2006-06-07,14.801652937669
2006-07-07,13.9635464301476
2006-08-06,12.0535827049842
2006-09-05,10.4739458817702
2006-10-05,9.54551382064819
2006-11-04,9.22795431430523
2006-12-04,8.75041977809026
2007-01-03,8.92797877971943
2007-02-02,10.6752462387085
2007-03-04,13.4291213402381
2007-04-03,14.8013362444364
2007-05-03,15.518776512146
2007-06-02,15.2968943229088
2007-07-02,14.3218052937434
2007-08-01,12.1436354710506
2007-08-31,10.3866386120136
2007-09-30,8.84994828884418
2007-10-30,8.45616075809185
2007-11-29,8.37784773019644
2007-12-29,9.18778177408072
2008-01-28,10.6747300514808
2008-02-27,13.2912783255944
2008-03-28,16.1166347503662
2008-04-27,15.5472317915696
2008-05-27,15.0366155184232
2008-06-26,14.0786324574397
2008-07-26,12.0873369657076
2008-08-25,10.6499841836783
